timestamp,id,x,y,type,cell,simid
1760555224023,3,280.94,216.074,mc,3,1760555221223
1760555224023,4,460.585,363.921,mc,4,1760555221223
1760555224023,5,301.755,264.84,mc,3,1760555221223
1760555224023,6,760.206,332.674,mc,4,1760555221223
1760555224023,7,80.9161,364.027,mc,3,1760555221223
1760555224023,8,472.549,703.712,mc,4,1760555221223
1760555224023,9,300.848,506.917,mc,4,1760555221223
1760555224023,10,594.195,715.294,mc,4,1760555221223
1760555224023,11,308.929,503.463,mc,3,1760555221223
1760555224023,12,641.043,386.718,mc,5,1760555221223
1760555224023,13,568.787,329.066,mc,2,1760555221223
1760555224023,14,528.308,453.601,mc,4,1760555221223
1760555224023,15,659.515,548.299,mc,5,1760555221223
1760555224023,16,376.423,470.183,mc,0,1760555221223
1760555224123,2,526.591,248.321,mc,5,1760555221223
1760555224123,3,281.335,215.949,mc,3,1760555221223
1760555224123,4,460.258,363.648,mc,4,1760555221223
1760555224123,5,301.225,264.638,mc,3,1760555221223
1760555224123,6,760.398,333.137,mc,4,1760555221223
1760555224123,7,81.2211,363.774,mc,3,1760555221223
1760555224123,8,472.308,703.521,mc,4,1760555221223
1760555224123,9,301.127,507.149,mc,4,1760555221223
1760555224123,10,594.8,715.264,mc,4,1760555221223
1760555224123,11,309.213,503.88,mc,3,1760555221223
1760555224123,12,640.947,387.245,mc,5,1760555221223
1760555224123,13,569.086,328.892,mc,2,1760555221223
1760555224123,14,528.015,453.476,mc,4,1760555221223
1760555224123,15,659.267,547.763,mc,5,1760555221223
1760555224123,16,377.007,469.957,mc,0,1760555221223
1760555224223,2,526.229,247.886,mc,5,1760555221223
1760555224223,3,281.729,215.823,mc,3,1760555221223
1760555224223,4,459.93,363.374,mc,4,1760555221223
1760555224223,5,300.696,264.437,mc,3,1760555221223
1760555224223,6,760.591,333.599,mc,4,1760555221223
1760555224223,7,81.5261,363.521,mc,3,1760555221223
1760555224223,8,472.067,703.33,mc,4,1760555221223
1760555224223,9,301.407,507.381,mc,4,1760555221223
1760555224223,10,595.406,715.234,mc,4,1760555221223
1760555224223,11,309.497,504.298,mc,3,1760555221223
1760555224223,12,640.851,387.772,mc,5,1760555221223
1760555224223,13,569.385,328.717,mc,2,1760555221223
1760555224223,14,527.722,453.351,mc,4,1760555221223
1760555224223,15,659.019,547.227,mc,5,1760555221223
1760555224223,16,377.591,469.73,mc,0,1760555221223
1760555224323,2,525.867,247.45,mc,5,1760555221223
1760555224323,3,282.124,215.698,mc,3,1760555221223
1760555224323,4,459.602,363.1,mc,4,1760555221223
1760555224323,5,300.166,264.235,mc,3,1760555221223
1760555224323,6,760.783,334.061,mc,4,1760555221223
1760555224323,7,81.8311,363.267,mc,3,1760555221223
1760555224323,8,471.826,703.139,mc,4,1760555221223
1760555224323,9,301.686,507.613,mc,4,1760555221223
1760555224323,10,596.011,715.204,mc,4,1760555221223
1760555224323,11,309.781,504.716,mc,3,1760555221223
1760555224323,12,640.755,388.299,mc,5,1760555221223
1760555224323,13,569.684,328.543,mc,2,1760555221223
1760555224323,14,527.429,453.226,mc,4,1760555221223
1760555224323,15,658.77,546.69,mc,5,1760555221223
1760555224323,16,378.174,469.504,mc,0,1760555221223
1760555224423,2,525.505,247.015,mc,5,1760555221223
1760555224423,3,282.518,215.572,mc,3,1760555221223
1760555224423,4,459.274,362.827,mc,4,1760555221223
1760555224423,5,299.637,264.034,mc,3,1760555221223
1760555224423,6,760.975,334.523,mc,4,1760555221223
1760555224423,7,82.1361,363.014,mc,3,1760555221223
1760555224423,8,471.585,702.948,mc,4,1760555221223
1760555224423,9,301.965,507.845,mc,4,1760555221223
1760555224423,10,596.617,715.174,mc,4,1760555221223
1760555224423,11,310.064,505.133,mc,3,1760555221223
1760555224423,12,640.659,388.826,mc,5,1760555221223
1760555224423,13,569.984,328.368,mc,2,1760555221223
1760555224423,14,527.136,453.101,mc,4,1760555221223
